number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
6.302742835915656e+39,1.0353218432956701e+39,4.9369018538700686e+38
6.837540310182778e+39,1.3354515629299029e+39,6.3545101814318984e+38
7.417929111991343e+39,1.722585965398784e+39,8.182588614571042e+38
8.047795734501615e+39,2.2219468609395467e+39,1.0540212961694585e+39
8.731357929532648e+39,2.866067616948268e+39,1.3581008583857411e+39
9.473192943263468e+39,3.696912707195032e+39,1.750317291479657e+39
1.0278268158682323e+40,4.768611697714533e+39,2.2562404797231845e+39
1.1151974349933262e+40,6.150985788580454e+39,2.908858355585612e+39
1.2100161771185717e+40,7.934096665797525e+39,3.750728513041703e+39
1.3129179321634582e+40,1.0234114021054527e+40,4.836753785426746e+39
1.4245917048829456e+40,1.3200884008314114e+40,6.237762712755611e+39
1.54578522748795e+40,1.7027691722259118e+40,8.04512827982682e+39
1.6773099654339224e+40,2.1963853724165514e+40,1.0376725970908223e+40
1.8200465498897333e+40,2.833096101839318e+40,1.3384619468265053e+40
1.9749506732558785e+40,3.654383070957292e+40,1.7264974907350978e+40
2.1430594872006966e+40,4.713753134116748e+40,2.227084982689691e+40
2.325498546047808e+40,6.080224261649427e+40,2.872869027983372e+40
2.5234893419990764e+40,7.842822061337778e+40,3.7059611206521515e+40
2.7383574826389844e+40,1.0116379797661987e+41,4.780684685901557e+40
2.971541565466819e+40,1.304901978014407e+41,6.167116011217123e+40
3.224602808869199e+40,1.6831803533309549e+41,7.955651809948288e+40
3.4992355040098275e+40,2.171117945694492e+41,1.0262901055787296e+41
3.797278357608777e+40,2.8005038941836483e+41,1.3239285014063197e+41
4.1207268015483714e+40,3.612342699709438e+41,1.7078840698087776e+41
4.471746351715245e+40,4.659525668664668e+41,2.2031866547631307e+41
4.852687105512188e+40,6.010276782070437e+41,2.8421234315912987e+41
5.266099475096803e+40,7.752597488629496e+41,3.666343002687054e+41
5.714751261677189e+40,1e+42,4.729569498926035e+41
