number density (cm^-3),pressure (erg/cm^3),energy density(erg/cm^3)
1.5835185341496359e+38,6.350528852278059e+33,2.417996476637792e+35
1.726619432914772e+38,8.274192724373158e+33,2.6430712534659574e+35
1.88265220887981e+38,1.0744921480662804e+34,2.8904416785617638e+35
2.0527855021396494e+38,1.3911205970031464e+34,3.1627213974708982e+35
2.2382935615612433e+38,1.7939026582151576e+34,3.462816605341148e+35
2.4405657885368743e+38,2.303749603329659e+34,3.79413405046618e+35
2.6611171431963392e+38,2.9448936380033475e+34,4.160563285842504e+35
2.9015994910175507e+38,3.745373079239583e+34,4.56655151281634e+35
3.1638139748183702e+38,4.738793998952711e+34,5.017372036328482e+35
3.449724504792265e+38,5.961773855640983e+34,5.518864667697451e+35
3.761472467624282e+38,7.457299607912243e+34,6.077903389526434e+35
4.101392764854277e+38,9.273931102267666e+34,6.702340246117981e+35
4.472031300610131e+38,1.1466606320614117e+35,7.401313242152628e+35
4.876164049688937e+38,1.409781848536283e+35,8.185140310034675e+35
5.316817848800579e+38,1.7238503694729962e+35,9.065789783770078e+35
5.797293066694043e+38,2.096960347139639e+35,1.0056965645448896e+36
6.3211883229591155e+38,2.538321180821928e+35,1.1174414645726484e+36
6.892427440640108e+38,3.058606418139485e+35,1.2436146476128382e+36
7.515288834528844e+38,3.66998989374523e+35,1.386288286898861e+36
8.19443755524666e+38,4.3866303918946005e+35,1.5478371890032508e+36
8.934960229116279e+38,5.224828544285514e+35,1.7309896840573118e+36
9.742403155513042e+38,6.203626488477342e+35,1.9388788387531335e+36
1.0622813847033547e+39,7.345095965569385e+35,2.1751066753796622e+36
1.1582786323605518e+39,8.67494688941381e+35,2.4438155362848744e+36
1.2629510499778536e+39,1.0223184384739589e+36,2.749772946335661e+36
1.377082603509216e+39,1.2024877101828544e+36,3.098471167261613e+36
1.5015281050844962e+39,1.4120996456993362e+36,3.4962407775706596e+36
1.6372196153035992e+39,1.6559455481612142e+36,3.9503836779408925e+36
1.7851734240991944e+39,1.939639543851e+36,4.4693321343289794e+36
1.9464976624526252e+39,2.269757454027204e+36,5.062828851014384e+36
2.1224006019725532e+39,2.6540076822576713e+36,5.742139674956318e+36
2.3141997044977657e+39,3.101432236500534e+36,6.520302493367852e+36
2.5233314895030372e+39,3.622646226356578e+36,7.412420473142611e+36
2.751362293212048e+39,4.230113948960286e+36,8.435999863918523e+36
2.9999999999999794e+39,4.93848048430794e+36,9.611349047538417e+36
